FBgn	gene	chromosome	start	stop	strand	CME_W1_Cl.8+	Kc167	ML-DmBG3-c2	S2_DRSC
FBgn0052206	CG32206	chr3L	19333419	19406047	-	0.0424616	0.144167	0	0.841746
NA	noncoding_13481	chr3L	19335283	19336303	+	0	0	0	0
FBgn0036868	CG14087	chr3L	19380702	19383133	+	0	0	0	0
NA	nc_13485	chr3L	19415937	19417283	-	2.88399	2.29313	0.913798	0.411636
FBgn0053255	CG33255	chr3L	19416148	19418437	-	0.572182	0.961621	0.491554	0.0142229
FBgn0052213	CG32213	chr3L	19416824	19469523	+	0	0	0	0
NA	noncoding_13491	chr3L	19433739	19434295	-	0.641136	2.44891	1.27282	0
NA	MB6.chr3L.pasa.7892	chr3L	19434784	19439461	-	8.11109	18.064	4.10979	6.47324
FBgn0023395	CG9594	chr3L	19440274	19443337	-	10.6374	26.0771	9.98916	9.9918
FBgn0036870	CG14095	chr3L	19457126	19457858	-	0	0.198938	0	0.153591
FBgn0036871	CG14096	chr3L	19459666	19460179	-	0	8.62644	0	0
FBgn0052214	CG32214	chr3L	19460383	19461048	-	0	0.108661	0	0
NA	noncoding_13492	chr3L	19460448	19469456	-	0	0	0	0
FBgn0052208	CG32208	chr3L	19464785	19465333	-	0	0	0	0
FBgn0036872	CG12519	chr3L	19465401	19466203	-	0	0.793355	0.0916321	0.0680571
FBgn0036873	CG18294	chr3L	19468116	19468674	-	0	0	0	0
FBgn0052207	CG32207	chr3L	19470365	19471812	-	5.22407	30.818	27.7715	2.22526
FBgn0036874	CG9472	chr3L	19476926	19479598	-	0	0	0	0
NA	noncoding_13497	chr3L	19479844	19481488	-	9.80267	57.2868	72.7123	6.57055
FBgn0052212	CG32212	chr3L	19480869	19481448	-	0.976226	7.32401	2.30524	0.825758
FBgn0036875	CG9449	chr3L	19485194	19490142	-	0.0654662	0.35606	0	0.574108
FBgn0036876	CG9451	chr3L	19491292	19496983	-	0	0.150081	0	0
FBgn0036877	CG9452	chr3L	19494007	19496983	-	0.0439035	0	0	0.0575423
FBgn0036878	CG9283	chr3L	19510761	19511375	-	0	0	0	0
FBgn0036879	CG9290	chr3L	19512795	19513391	+	0	0	0	0
FBgn0036880	CG9295	chr3L	19514044	19520425	-	0	0	0.0361974	0.0537691
FBgn0036881	CG9299	chr3L	19525482	19530513	-	0	0	0	0.0129098
FBgn0036882	CG9279	chr3L	19531519	19537272	-	1.22432	0.486781	0.17395	0.304534
NA	noncoding_13509	chr3L	19536199	19536722	-	0.00994654	0.0405175	0	0
FBgn0052210	CG32210	chr3L	19537290	19545437	-	14.6459	19.358	6.97731	12.2468
FBgn0260461	CG14098	chr3L	19538209	19540393	-	0.904422	1.11854	0.671093	0.789298
FBgn0036886	CG9300	chr3L	19545453	19547898	-	20.6942	22.4756	14.4919	16.6754
FBgn0005564	CG9262	chr3L	19564679	19577704	-	0.941624	0.0752554	0.337896	0.232405
FBgn0036887	CG9231	chr3L	19578087	19579328	-	24.2553	31.1619	11.3404	15.5064
FBgn0036888	CG9330	chr3L	19579332	19582281	-	50.4149	67.9958	35.484	45.3726
FBgn0036889	CG14100	chr3L	19582167	19583718	-	17.5983	15.4275	12.555	8.66064
FBgn0005386	CG8887	chr3L	19583860	19592003	-	5.18849	7.42048	3.58615	5.79714
FBgn0010417	CG32211	chr3L	19592162	19594559	-	21.2817	23.4955	24.4668	19.4252
FBgn0036890	CG9368	chr3L	19594679	19597223	-	0.0415074	0.0352319	0	0
FBgn0020277	CG8807	chr3L	19597507	19599071	-	0.0825291	0.210155	0.0728183	0.216335
FBgn0036891	CG9372	chr3L	19599301	19601518	-	15.8348	11.4022	43.6575	158.354
FBgn0036892	CG8798	chr3L	19600947	19605370	-	40.3547	36.2526	27.1183	26.1553
FBgn0036893	CG9376	chr3L	19605559	19606589	-	17.3984	23.251	14.669	12.8331
FBgn0260655	CG8793	chr3L	19606525	19611720	-	10.4618	16.1045	9.66573	11.9867
FBgn0029094	CG9383	chr3L	19611964	19613122	-	77.1085	110.316	106.102	78.8921
FBgn0036895	CG9392	chr3L	19613595	19617503	-	0.0605128	0.0171213	0.07119	0.0660929
FBgn0036896	CG8789	chr3L	19617457	19626104	-	12.16	12.0488	5.25962	9.49338
FBgn0036897	CG8786	chr3L	19630819	19635972	-	8.63289	7.55651	6.15034	5.6435
FBgn0022774	CG8782	chr3L	19640318	19643062	-	93.5288	17.2395	216.026	44.9434
FBgn0036899	CG8780	chr3L	19643901	19656763	-	0.0827639	0.0702509	0.0471576	0.0361584
FBgn0036900	CG8765	chr3L	19676987	19680485	-	10.9005	17.3614	17.2042	9.69578
FBgn0004623	CG8770	chr3L	19680697	19683119	-	0	0.0859641	0	0.0331845
FBgn0261341	CG8756	chr3L	19683132	19688356	-	0	0.06083	0	0
FBgn0260653	CG32209	chr3L	19694035	19701452	-	0.15946	0.31582	0.140697	0.141796
FBgn0036904	CG8743	chr3L	19706959	19711450	-	0	0	0	0
FBgn0261360	CG42637	chr3L	19712626	19786663	-	0.514456	1.49666	0.243098	0.860499
FBgn0260434	CG42529	chr3L	19722094	19723322	+	0	0	0	0
NA	noncoding_13568	chr3L	19722240	19754201	-	0	0	0	0
FBgn0261361	CG42638	chr3L	19738934	19742819	-	0	0	0	0
NA	noncoding_13567	chr3L	19741612	19742842	-	0	0	0	0
FBgn0261688	CG42636	chr3L	19744043	19786645	-	0	0	0	0
FBgn0036905	CG14101	chr3L	19753439	19754737	+	0	0	0	0
FBgn0261283	CG8522	chr3L	19787043	19792086	-	327.752	389.517	397.368	340.576
FBgn0036906	CG14102	chr3L	19792074	19798261	-	27.6696	32.9305	21.149	21.1376
FBgn0260874	Ir76a	chr3L	19792378	19796542	+	0	0	0	0
FBgn0036908	CG14103	chr3L	19796496	19798261	-	0	0	0	0
FBgn0036909	CG15881	chr3L	19798280	19800072	-	7.72661	18.6823	9.17805	10.1348
FBgn0083952	CG34116	chr3L	19798340	19800296	-	15.9923	0	25.8561	5.62413
FBgn0040786	CG14104	chr3L	19799910	19800296	-	0	10.7776	0	0
FBgn0024889	CG8548	chr3L	19800299	19803563	-	29.3684	30.2609	17.4061	20.739
FBgn0036910	CG8733	chr3L	19803498	19806515	-	0.206213	0.490651	0.363898	0.10811
FBgn0023094	CG8727	chr3L	19806872	19809089	-	27.8004	57.8239	36.4292	15.6584
FBgn0036911	CG8660	chr3L	19809184	19811067	-	8.94793	8.27106	5.79361	6.29017
FBgn0013799	CG8567	chr3L	19811218	19838116	-	68.6858	75.7616	72.7796	51.5515
FBgn0003744	CG8637	chr3L	19823860	19827859	-	37.7727	35.9828	34.5473	25.2387
FBgn0052221	CG32221	chr3L	19827712	19829609	+	0	0	0	0
FBgn0001324	CG8491	chr3L	19829593	19838116	+	0	0	0	0
FBgn0020389	CG8363	chr3L	19838318	19854029	-	27.0735	18.2482	21.3011	22.1373
FBgn0015796	CG8287	chr3L	19860540	19864207	-	41.372	55.9034	23.1042	28.8852
FBgn0036913	CG8334	chr3L	19864238	19874884	-	18.5619	32.6111	11.7183	19.899
FBgn0013591	CG8103	chr3L	19875042	19906798	-	128.626	133.635	104.194	90.6471
FBgn0014037	CG32217	chr3L	19884049	19902616	-	84.943	111.302	92.3266	48.2941
NA	noncoding_13616	chr3L	19884080	19887079	-	0	0	0	0
FBgn0036915	CG7757	chr3L	19903362	19905604	-	31.6528	36.4691	31.011	29.2108
FBgn0036916	CG8025	chr3L	19905505	19906798	-	0	0	0	0
FBgn0028695	CG7762	chr3L	19908000	19911324	-	146.635	137.602	121.903	85.4454
FBgn0020887	CG8013	chr3L	19911336	19916682	-	31.9809	46.2379	29.8169	19.1043
FBgn0036918	CG7770	chr3L	19916702	19917808	-	56.337	46.0577	64.5692	47.1957
FBgn0036919	CG7809	chr3L	19917925	19920276	-	64.9382	52.0599	72.0951	45.8743
FBgn0036920	CG8004	chr3L	19920282	19921677	-	31.2717	27.9583	37.3988	20.9001
FBgn0036921	CG7823	chr3L	19921836	19926060	-	271.749	418.382	227.857	84.128
NA	noncoding_13630	chr3L	19924946	19925432	+	0	0	0	0
FBgn0004852	CG7978	chr3L	19932340	19971065	-	12	0.794805	4.21732	2.21302
FBgn0052219	CG32219	chr3L	19942281	19944235	-	0.0342171	0.0161588	0.00523817	0.0545326
FBgn0085287	CG34258	chr3L	19944448	19945068	-	0	0	0	0
FBgn0053710	CG33710	chr3L	19944448	19945929	-	0	0	0	0
FBgn0259148	CG42263	chr3L	19947647	19948937	-	0	0	0	0
FBgn0036922	CG14182	chr3L	19971745	19972957	-	10.7822	4.37455	14.5993	8.39904
FBgn0036923	CG17732	chr3L	19974703	19977291	-	0.0632253	0.0268331	0.19525	0
FBgn0036924	CG7570	chr3L	19977456	19979003	-	0.0521353	0	0.0460008	0
FBgn0036925	CG17736	chr3L	19979107	19981172	+	0	0	0	0
FBgn0052220	CG32220	chr3L	19981126	19982099	-	0	0	0	0
FBgn0005633	CG7445	chr3L	19982650	19984522	-	0	0.214141	0	0
FBgn0036926	CG7646	chr3L	19985015	19990668	-	0	0	29.9636	0
FBgn0013303	CG7641	chr3L	19985022	19990668	-	29.9529	38.1062	0	10.4391
FBgn0036927	CG7433	chr3L	19990813	19993786	-	15.0735	23.5615	5.51287	2.24259
FBgn0036928	CG7654	chr3L	19994089	19995546	-	192.293	203.881	157.393	116.993
FBgn0036929	CG7668	chr3L	19995828	19997934	-	28.3601	43.8138	49.5586	21.1703
FBgn0261574	CG7749	chr3L	19998520	20017678	-	9.50547	17.5963	4.09787	9.9795
FBgn0036931	CG14183	chr3L	20017786	20022138	-	16.7205	24.0584	0	13.8569
FBgn0036932	CG14184	chr3L	20020904	20022138	-	0	0	16.7013	0
FBgn0036934	CG7395	chr3L	20052108	20082100	-	0.0953625	0.16674	0.0161399	0
FBgn0036935	CG14186	chr3L	20091180	20096985	-	0	0.0367561	0.0191039	0.0141889
FBgn0036936	CG14185	chr3L	20099087	20100657	+	0	0	0	0
FBgn0036937	CG7385	chr3L	20101588	20104914	-	0	0	0	0
FBgn0036938	CG14187	chr3L	20105334	20105947	-	0	0	0	0
FBgn0036939	CG7365	chr3L	20117395	20120595	-	0.0868728	0	0	0
FBgn0005198	CG6975	chr3L	20122265	20132455	-	11.4337	12.492	8.25172	8.58479
FBgn0036940	CG7348	chr3L	20123526	20124971	-	0	0	0	0
FBgn0036941	CG7335	chr3L	20125132	20126375	-	0	0	0	0
FBgn0036942	CG7328	chr3L	20132305	20133605	-	2.55706	2.70197	0	2.07009
FBgn0261556	CG42348	chr3L	20142710	20157332	-	135.14	10.4264	7.14362	12.0065
FBgn0261556	CG32223	chr3L	20161771	20190804	-	50.2155	22.9983	9.2102	26.275
FBgn0036945	CG6981	chr3L	20181468	20182941	-	0	0	0	3.75602
FBgn0036947	CG7306	chr3L	20193542	20194788	-	0	0.0588458	0.06117	0.0454322
FBgn0036948	CG7298	chr3L	20195164	20196786	-	0	0.112369	0	0
FBgn0036949	CG7290	chr3L	20197594	20199166	-	0.258419	0.0438697	0	0.0338699
FBgn0036950	CG6996	chr3L	20200482	20202293	-	3.66298	0.0837767	0	0
FBgn0036951	CG7017	chr3L	20203487	20205393	-	0.948959	0.120823	0.0837299	0.031094
FBgn0036952	CG6933	chr3L	20211595	20213601	-	0.117098	0	0	0.0383688
FBgn0036953	CG17145	chr3L	20214889	20216297	-	0.0575927	0.0977706	0	0
FBgn0260393	CG17147	chr3L	20216988	20218393	-	0	0	0	0.0499888
FBgn0260397	CG17149	chr3L	20219476	20223351	-	9.57713	13.8608	9.59995	10.5787
FBgn0036956	CG13813	chr3L	20224622	20238415	-	3.36574	16.0743	0	2.29697
FBgn0036958	CG17233	chr3L	20226239	20234618	-	32.2466	41.5776	41.6276	25.878
FBgn0024814	CG6948	chr3L	20234152	20236927	-	205.299	177.86	276.19	99.6389
FBgn0036959	CG6951	chr3L	20234654	20238415	-	0	0	7.28341	0
FBgn0036960	CG13814	chr3L	20241181	20249785	-	0	0	26.1177	0
FBgn0004366	CG6571	chr3L	20252939	20258654	-	0	0.0634379	16.2641	0
FBgn0052228	CG32228	chr3L	20258914	20261661	+	0	0	0	0
FBgn0052227	CG32227	chr3L	20261958	20288401	-	0.176747	0.275046	0.207934	0.0772184
FBgn0036962	CG17122	chr3L	20266483	20268435	-	0	0.101202	0.105199	0.0260444
FBgn0036964	CG6480	chr3L	20288802	20290101	-	12.4785	12.9528	11.4745	10.2466
FBgn0052226	CG32226	chr3L	20290228	20295305	-	13.3808	21.0072	14.1155	8.6315
FBgn0036967	CG6597	chr3L	20292485	20302650	-	18.7925	31.8044	16.3956	13.6373
NA	noncoding_13707	chr3L	20292510	20295395	+	0	0	0	0
NA	noncoding_13714	chr3L	20295563	20295754	+	0	0	0	0
FBgn0052225	CG32225	chr3L	20297081	20299573	-	0	0	0	0
FBgn0003124	CG12306	chr3L	20302760	20306576	-	95.9635	143.986	86.4082	54.5755
FBgn0250791	CG6625	chr3L	20306590	20309802	-	56.1905	47.7232	42.7515	49.0976
FBgn0036968	CG6680	chr3L	20309974	20313238	-	0.228057	7.30166	0.390452	27.1759
FBgn0036969	CG6663	chr3L	20314116	20315420	-	0.0697012	0.354978	0	0
FBgn0036972	CG6434	chr3L	20315476	20316344	-	0	0.569295	0	0.0732545
FBgn0036970	CG6289	chr3L	20335805	20337366	-	2.09516	0.192258	0.0499629	0.0371085
FBgn0036973	CG5585	chr3L	20338830	20341216	-	10.103	9.80854	10.7774	9.68688
FBgn0036974	CG5605	chr3L	20341302	20349732	-	206.095	162.123	176.219	101.661
FBgn0036975	CG5618	chr3L	20344634	20349794	+	0	0	0	0
FBgn0024887	CG5649	chr3L	20349836	20351490	-	13.9267	23.1843	19.0377	17.1926
FBgn0036977	CG5665	chr3L	20351935	20352920	-	0.619911	6.53975	0.390692	0.290175
FBgn0259676	CG5553	chr3L	20352932	20354673	-	19.7842	48.1099	20.2478	26.9816
FBgn0036978	CG5528	chr3L	20354941	20359824	-	0	0.150899	0.0980367	0.0582511
FBgn0001259	CG16993	chr3L	20360299	20363359	-	0.253521	0.451901	0.872392	0.232595
FBgn0036979	CG13247	chr3L	20363412	20364846	-	0.120382	0.204397	0.212546	0.116868
FBgn0001247	CG5517	chr3L	20364679	20369091	-	31.8135	35.5384	15.8182	19.8111
FBgn0036980	CG5701	chr3L	20369252	20375500	-	25.4383	38.0402	28.7034	15.6575
FBgn0027565	CG5498	chr3L	20375398	20377245	-	24.9337	32.3371	30.4612	19.255
FBgn0011205	CG5725	chr3L	20377461	20385014	-	30.6296	47.1352	30.6613	26.0247
FBgn0053969	CG33969	chr3L	20382952	20386817	-	37.4176	45.9344	31.7464	18.3157
FBgn0028978	CG5408	chr3L	20389381	20394915	-	106.909	41.7414	121.164	18.2972
FBgn0036984	CG13248	chr3L	20399593	20403673	-	19.1709	24.2027	1.45888	1.37639
FBgn0036985	CG5847	chr3L	20410217	20417429	-	0.28505	0.828224	0.0290203	8.77247
FBgn0036986	CG5282	chr3L	20417479	20419288	-	0	0.0386435	0.0401697	0.0298349
FBgn0036987	CG5274	chr3L	20419294	20420843	-	11.1626	13.681	16.7323	10.9545
FBgn0036988	CG5262	chr3L	20421012	20423589	-	3.62719	9.42488	10.8748	5.53016
FBgn0029158	CG5231	chr3L	20423697	20425492	-	20.5627	33.2743	17.9976	13.9797
FBgn0019947	CG18803	chr3L	20425529	20428287	-	60.5869	56.6818	74.9561	50.9554
FBgn0036990	CG5219	chr3L	20428194	20429305	-	37.6547	44.0781	27.3594	26.1023
FBgn0036991	CG5872	chr3L	20429305	20431579	-	4.79792	9.48586	2.84837	4.81803
FBgn0036992	CG11796	chr3L	20431261	20432966	-	1.00115	1.65748	0.793676	0.279034
FBgn0036993	CG5910	chr3L	20438196	20443725	-	0.979471	0.301843	0.276096	0.858448
FBgn0036994	CG5199	chr3L	20443610	20446008	-	14.7091	17.9989	28.251	13.86
NA	noncoding_13782	chr3L	20446564	20447043	-	3.30117	4.90361	1.45637	0
FBgn0036995	CG5195	chr3L	20447773	20457448	-	0.0762506	0.168278	0.161469	0.139914
FBgn0036996	CG5932	chr3L	20453742	20455374	-	0.153416	0.043407	0.0902429	0.301614
NA	noncoding_13785	chr3L	20457813	20459141	-	0	0	0.0734434	0
FBgn0036997	CG5955	chr3L	20460023	20462702	-	7.57129	7.57479	78.7803	2.85382
FBgn0052428	CG32428	chr3L	20462639	20466801	-	24.664	49.0016	68.2076	17.2531
FBgn0036998	CG5969	chr3L	20466896	20472779	-	33.4366	43.7059	33.4879	28.1355
NA	noncoding_13793	chr3L	20467378	20467894	+	0	0	0	0
FBgn0036999	CG5976	chr3L	20467566	20472779	+	0	0	0	0
FBgn0037000	CG5130	chr3L	20475443	20487884	-	4.56346	1.674	0.795103	1.34907
FBgn0037001	CG6020	chr3L	20485158	20490281	-	264.238	250.917	282.734	131.634
FBgn0052425	CG32425	chr3L	20490349	20507414	-	178.389	98.5797	59.1881	29.1322
FBgn0037003	CG18281	chr3L	20492936	20494600	+	0	0	0	0
FBgn0037004	CG17637	chr3L	20497286	20498800	+	0	0	0	0
FBgn0037005	CG5078	chr3L	20499132	20500475	+	0	0	0	0
FBgn0037007	CG5059	chr3L	20507617	20512532	-	57.6172	95.2288	59.3531	23.5774
FBgn0037008	CG5047	chr3L	20512647	20519406	-	63.7156	57.0325	47.6607	32.5655
FBgn0037009	CG5104	chr3L	20513984	20515858	-	13.1515	31.4332	15.1506	16.9718
FBgn0037010	CG4825	chr3L	20515423	20519406	-	0	0	0	0
FBgn0037011	CG4858	chr3L	20519532	20521053	-	57.4975	40.1019	79.2348	30.2526
FBgn0037012	CG4786	chr3L	20521043	20533576	-	3.69258	1.80716	0.704452	3.29187
FBgn0037013	CG13250	chr3L	20526808	20528460	-	0.770636	0.327062	0	3.03012
FBgn0001323	CG4761	chr3L	20590233	20613816	-	0.0585785	0.049722	0	0
FBgn0037014	CG13251	chr3L	20630120	20634013	-	0.0215853	0.0183218	0	0
FBgn0001320	CG4717	chr3L	20685429	20688593	-	0	0.0891853	0	0.022952
FBgn0085289	CG34260	chr3L	20702504	20710410	-	0	0	0	0.00375257
FBgn0037015	CG13253	chr3L	20706255	20712306	-	0.0592194	0	0	0.0746944
FBgn0037016	CG13252	chr3L	20723691	20737749	-	30.8092	0.542166	2.48188	6.43715
FBgn0045474	CG32433	chr3L	20730669	20732530	-	0	0	0	0
FBgn0053912	CG33912	chr3L	20748076	20748785	-	0	0	0	0
NA	DMG8-chr3L.36.005	chr3L	20751955	20752426	+	0	0	0	0
FBgn0037017	CG4074	chr3L	20761306	20771450	-	43.2954	39.5324	42.442	28.2396
FBgn0040634	CG4186	chr3L	20762668	20763238	+	0	0	0	0
FBgn0037018	CG4042	chr3L	20763204	20764602	-	0	0	0	0
FBgn0016696	CG4268	chr3L	20764599	20770037	-	44.1915	36.252	38.5247	22.3558
FBgn0037019	CG3947	chr3L	20769782	20771450	-	0	0	0	0
FBgn0037020	CG4289	chr3L	20771797	20773486	-	36.2924	32.2367	28.5104	22.4786
FBgn0037021	CG11399	chr3L	20773321	20779356	-	14.8429	20.4496	10.6715	12.7589
FBgn0037022	CG11396	chr3L	20779366	20781310	-	8.21512	6.63385	6.3865	6.08201
FBgn0027364	CG3871	chr3L	20781985	20785874	-	0	0.0356709	0	0.0275399
NA	noncoding_13841	chr3L	20788119	20788778	-	0	0	0	0
NA	noncoding_13842	chr3L	20789016	20789602	-	0	0	0	0
FBgn0037023	CG3698	chr3L	20790335	20791475	-	0	1.09747	0.120086	0.0445953
FBgn0037024	CG4365	chr3L	20791718	20793250	-	96.0961	56.1953	98.7863	36.5783
FBgn0037025	CG11451	chr3L	20793472	20799958	-	6.87284	12.2419	5.57847	5.64227
FBgn0037026	CG3634	chr3L	20799967	20802420	-	38.9186	29.1741	47.7539	34.8717
FBgn0037027	CG3680	chr3L	20802668	20806462	-	28.8934	37.2551	22.1514	22.6555
FBgn0037028	CG3618	chr3L	20806450	20809175	-	28.5772	37.3118	23.5227	14.871
FBgn0259243	Pka-R1	chr3L	20809186	20829229	-	33.4065	25.3578	38.0685	15.1729
FBgn0086915	CG3354	chr3L	20809965	20811152	-	0	0	0	0
FBgn0037030	CG3288	chr3L	20829244	20830135	-	0.562835	0.159247	0.357143	0.245894
FBgn0040636	CG13255	chr3L	20830999	20831929	-	2.41908	4.03588	1.39842	2.5146
FBgn0027055	CG18332	chr3L	20831948	20834698	-	36.2624	34.9764	26.8187	26.7245
FBgn0037031	CG11456	chr3L	20834978	20837440	-	5.20168	9.87469	6.27087	2.6367
FBgn0052432	CG32432	chr3L	20837424	20878307	-	0.0171898	0.846269	0.0303342	0
FBgn0259972	Sfp77F	chr3L	20889367	20890517	-	0.0709766	0	0	0
FBgn0040637	CG11458	chr3L	20898895	20899447	+	0	0	0	0
FBgn0011591	CG10580	chr3L	20918982	20942622	-	7.65179	1.87354	4.18935	1.28575
FBgn0037035	CG10589	chr3L	20920925	20922444	-	0.510714	0.0866998	0	0.0334685
FBgn0037036	CG10586	chr3L	20948754	20949852	-	0	0	0	0.0555007
FBgn0037037	CG10588	chr3L	20950033	20953270	-	0	0	0	0.0628219
FBgn0037038	CG11037	chr3L	20953422	20954570	-	0	0	0	0
FBgn0037039	CG10587	chr3L	20954627	20955689	-	0	0	0	0
FBgn0037040	CG12983	chr3L	20955756	20959862	-	0.023192	0.0558511	0	0
FBgn0053287	CG33287	chr3L	20959951	20963833	-	0	0	0	0
FBgn0053286	CG33286	chr3L	20963911	20967879	-	0	0.0195222	0	0
NA	CG34000	chr3L	20977787	20981909	-	0	0	0	0
FBgn0037042	CG12984	chr3L	20984673	20986828	-	0.0759074	0.193293	7.67282e-12	0.177241
FBgn0003415	CG9936	chr3L	20986829	21020566	-	9.84145	15.4443	6.91468	9.75374
FBgn0037044	CG10585	chr3L	21020913	21023241	-	31.6839	29.7909	36.336	18.0403
FBgn0037045	CG10584	chr3L	21023379	21024460	-	11.6258	17.4215	12.7274	9.3118
FBgn0028402	CG10582	chr3L	21024862	21026661	-	48.4715	28.9878	37.0162	20.9922
FBgn0037046	CG10581	chr3L	21026653	21027342	-	3.71777	11.1501	5.02981	8.03998
FBgn0026179	CG32434	chr3L	21027616	21068544	-	18.2641	6.15251	17.7106	4.03905
FBgn0020294	CG10573	chr3L	21068666	21124276	-	0.130905	0.125002	0.129939	0.0857855
FBgn0053285	CG33285	chr3L	21081363	21082102	-	0	0	0	0
FBgn0053284	CG33284	chr3L	21116853	21117984	+	0	0	0	0
FBgn0037050	CG10566	chr3L	21124545	21126412	-	0.270193	0.795135	0.395798	7.53447
FBgn0037051	CG10565	chr3L	21126297	21129425	-	130.808	118.59	112.772	121.869
FBgn0024150	CG10564	chr3L	21129544	21165012	-	1.66038	0.164596	0.021387	14.3041
FBgn0021760	CG32435	chr3L	21165952	21177168	-	0	74.5416	0	0
FBgn0041607	asparagine-synthetase	chr3L	21166027	21176463	-	63.2853	0	51.7838	78.2635
NA	noncoding_13909	chr3L	21174779	21176396	+	0	0	0	0
FBgn0259239	CG42337	chr3L	21177253	21186504	-	0.124723	0.127039	0.168825	0.0653873
FBgn0041100	CG10523	chr3L	21187500	21196332	-	50.9847	32.8113	25.626	35.8905
FBgn0085290	CG34261	chr3L	21189946	21201198	-	0	23.8887	16.4866	35.6758
FBgn0053054	CG33054	chr3L	21190511	21195978	-	0	0	0	0
FBgn0053056	CG33056	chr3L	21191356	21196332	-	0	0	0	0
NA	noncoding_13933	chr3L	21193564	21196036	-	0	0	0	0
NA	noncoding_13930	chr3L	21196220	21200938	+	0	0	0	0
FBgn0037057	CG10512	chr3L	21198629	21201198	-	127.959	0	0	0
FBgn0037059	CG10510	chr3L	21201248	21203226	-	0.0437549	0.0371396	0	0
FBgn0037060	CG10508	chr3L	21206837	21209154	-	1.59466	0.346897	3.17871	0.0299933
FBgn0037061	CG12975	chr3L	21209091	21209929	-	18.6306	26.0156	12.8431	21.1554
FBgn0028427	CG10504	chr3L	21209979	21212552	-	53.8362	34.3291	43.3053	34.5075
NA	DMG4-MB6.chr3L.36.014	chr3L	21213725	21216218	+	0	0	0	0
FBgn0004865	CG18023	chr3L	21220018	21259640	-	2.69169	13.2723	0.110939	1.85442
NA	MB8.chr3L.pasa.58	chr3L	21251089	21251859	-	0	1.0159	0	0.142605
FBgn0037063	CG9391	chr3L	21259775	21261081	-	99.3874	65.6727	59.7408	46.9036
FBgn0037064	CG9389	chr3L	21261488	21263710	-	0.29895	1.33219	0.263773	0.514264
FBgn0012034	CG9390	chr3L	21264040	21273400	-	125.149	95.2983	184.131	63.0176
FBgn0027945	CG7758	chr3L	21273495	21274718	-	17.3796	20.9978	18.1789	12.2619
FBgn0037065	CG12974	chr3L	21275071	21278576	-	0	0.273988	0.0474682	0.183312
FBgn0259785	CG7752	chr3L	21279111	21283461	-	76.1472	64.8213	64.5018	46.1405
FBgn0037067	CG11310	chr3L	21285186	21286222	-	0	0.0678151	0	0
FBgn0037068	CG7663	chr3L	21287744	21289844	-	0.0450508	0	0.0397498	0.0252051
FBgn0000551	CG7673	chr3L	21289850	21291624	-	0.137427	0.0583246	0.0805285	0.0989586
FBgn0037069	CG7658	chr3L	21293412	21294417	-	0.0829705	0.0704262	0.0732077	0
FBgn0037070	CG11309	chr3L	21295285	21297610	-	18.9564	15.5242	12.9311	13.3884
FBgn0037071	CG7632	chr3L	21297710	21299302	-	16.5478	16.5802	6.89649	12.8188
FBgn0003042	CG32443	chr3L	21299235	21311242	-	6.50978	6.00938	7.83487	4.85582
FBgn0086913	CG34410	chr3L	21311873	21327290	-	0	0.0383288	0	0.0193376
NA	noncoding_13966	chr3L	21326111	21326435	-	0	0	0	0
FBgn0037073	CG7338	chr3L	21328189	21331332	-	38.2507	42.0683	17.9951	29.1603
FBgn0037074	CG7324	chr3L	21330779	21336883	-	26.0746	35.1557	19.1922	41.9182
FBgn0052436	CG32436	chr3L	21337093	21348256	-	4.86806	15.8979	6.00822	4.94181
FBgn0037076	CG12972	chr3L	21337890	21340306	-	11.6056	35.565	9.68875	8.41012
FBgn0037078	CG12971	chr3L	21348191	21349595	-	4.92303	1.21318	0.420364	0.884603
FBgn0052437	CG32437	chr3L	21350778	21352973	-	0	0.0616559	0	0.142805
FBgn0052440	CG32440	chr3L	21353220	21354352	-	0	0.0922248	0	0.142405
FBgn0261258	CG6014	chr3L	21375555	21417518	-	13.5613	129.771	6.25178	16.8062
FBgn0002842	CG11308	chr3L	21398419	21399926	-	0	0	0	0
FBgn0037081	CG6049	chr3L	21413482	21426267	-	21.9724	26.893	20.8565	19.0394
FBgn0053288	CG33288	chr3L	21420907	21426166	+	0	0	0	0
FBgn0005694	CG5683	chr3L	21426455	21431739	-	20.7266	33.0227	13.0512	12.9024
FBgn0037082	CG5664	chr3L	21431639	21434481	-	17.8937	17.6118	13.1527	9.60099
FBgn0037083	CG5656	chr3L	21435220	21437914	-	0	0.126693	0	0.0269558
FBgn0086377	Syx7	chr3L	21438822	21441281	-	40.9435	56.5827	39.8385	34.849
FBgn0014143	CG5069	chr3L	21467134	21469656	-	0	7.62401	0.0271408	0.0201581
FBgn0037085	CG7204	chr3L	21481952	21483101	-	0.0675173	0	0.119146	0
FBgn0037086	CG7202	chr3L	21484403	21485936	-	0	0	0.239333	0
FBgn0037087	CG7519	chr3L	21486119	21487109	-	21.003	27.4204	19.7252	16.9259
FBgn0015239	CG7199	chr3L	21487116	21500653	-	98.7882	88.5575	89.1279	69.6309
FBgn0053214	CG33214	chr3L	21490289	21500653	-	0	0	0	0
FBgn0037090	CG7529	chr3L	21494448	21497068	+	0	0	0	0
FBgn0037092	CG7540	chr3L	21500935	21515804	-	31.1791	44.7975	30.9358	25.4721
